,ADDRESS,# ROOMS,BLDG CODE,CODE DESC,BLDG CAT,AC,BLDG DEPTH,EXT COND,FIREPLACES,BLDG FRONT,FUEL,# PARKING,INT COND,MARKET VALUE,# BATH,# BED,# FLOORS,SALE DATE,TOPO,GSF,NSF,HEAT,UNIT #,VIEW,YEAR BUILT,ZIP,ZONING,LATITUDE,LONGITUDE,SALE PRICE,ASKING PRICE,WHITEROCK PRICE,AD / AE DIFF,AD / AF DIFF,AE / AF DIFF
5782,5340 WINGOHOCKING TERRACE,8,H58  ,SEMI/DET 3 STY STONE,Single Family,Y,109.0,2,0,20.52,,0,2.0,105200.0,2,4,3,8/2/2019,F,2236.68,2347,A,,I,1930,191445832,RSA3 ,40.03774333,-75.16438297,259900,,,,,
5783,4777 TAMPA STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,79.73,4,0,16.82,,1,4.0,63000.0,1,3,2,5/3/2019,F,1276.0,1200,,,I,1930,191204621,RSA5 ,40.02150546,-75.11162035,160000,,,,,
5784,6926 RODNEY STREET,5,O30  ,ROW 2 STY MASONRY,Single Family,Y,90.0,2,0,15.0,,0,2.0,98500.0,1,2,2,5/29/2019,F,1350.0,966,A,,I,1925,191381921,RSA5 ,40.05746782,-75.15680322,140000,,,,,
5785,423 SNYDER AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,58.0,4,0,16.0,,0,4.0,143300.0,1,3,2,10/11/2019,F,928.0,1392,H,,I,1920,191482508,RM1  ,39.92256349,-75.15418485,209000,,,,,
5786,4247 VISTA STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,60.0,4,0,17.0,,1,4.0,111500.0,1,3,2,7/30/2019,F,1020.0,1208,H,,I,1950,191363622,RSA5 ,40.03634104,-75.03501546,143000,,,,,
5787,9991 WOODFERN ROAD,6,K10  ,S/D W/B GAR 1 STY MASONRY,Single Family,Y,110.0,4,0,36.54,,1,4.0,212400.0,2,3,0,4/1/2019,A,4019.4,1131,A,,I,1957,191152020,RSA2 ,40.10244499,-75.03361922,230000,,,,,
5788,712 MOUNTAIN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,51.0,4,0,14.0,,0,4.0,183400.0,1,3,2,6/6/2019,F,714.0,884,H,,I,1915,191481232,RSA5 ,39.92813348,-75.15768764,203000,,,,,
5789,2105 ELLSWORTH STREET,0,H31  ,SEMI/DET 2 STY MAS+OTHER,Single Family,N,68.5,3,0,43.0,,0,4.0,170100.0,0,0,2,9/23/2019,F,2945.5,672,H,,I,1923,191462827,RSA5 ,39.93851019,-75.17888626,390500,,,,,
5790,6250 PINE STREET,7,O30  ,ROW 2 STY MASONRY,Single Family,Y,78.0,2,0,15.33,,0,2.0,39700.0,3,3,0,6/28/2019,F,1195.74,2457,A,,I,0,191431028,RM1  ,39.95598593,-75.24755632,259900,,,,,
5791,319 LODGE ROAD,6,K30  ,S/D W/B GAR 2 STY MASONRY,Single Family,Y,105.0,2,0,28.33,,1,2.0,292200.0,2,3,2,8/23/2019,F,2974.65,1668,A,,I,1980,191284418,RSA3 ,40.03794472,-75.23341309999999,340000,,,,,
5792,2804 SEBRING ROAD,0,K36  ,S/D W/B GAR 2 STY FRAME,Single Family,,110.79,4,0,34.14,,1,4.0,191000.0,0,0,2,6/19/2019,A,2847.0,1164,,,I,1956,191521613,RSA3 ,40.06334373,-75.02582714,227000,,,,,
5793,149 WIDENER STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,67.16,4,0,19.0,,1,4.0,105300.0,1,3,2,5/23/2019,F,1276.04,1260,H,,I,1938,191201934,RSA5 ,40.04076053,-75.12198956,135000,,,,,
5794,1324 STEINBER STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,58.5,4,0,15.0,,0,4.0,64300.0,1,3,2,6/18/2019,F,877.5,1050,B,,I,1920,191245533,RM1  ,40.00383869,-75.10279884,85000,,,,,
5795,3132 BIRCH ROAD,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,106.0,4,0,37.0,,0,4.0,190000.0,1,3,2,7/24/2019,F,3711.0,1152,A,,I,1965,191541719,RSA4 ,40.09854473,-74.98456786,215000,,,,,
5796,855 EAST CHELTEN AVENUE,9,O50  ,ROW 3 STY MASONRY,Single Family,N,90.0,7,0,15.47,,0,7.0,30900.0,2,4,3,5/30/2019,F,1392.3,2044,B,,I,1915,191381711,RM1  ,40.04698331,-75.16366936,30000,,,,,
5797,424 MONTANA STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,84.97,5,0,20.0,,1,5.0,91300.0,1,3,2,7/16/2019,F,1699.4,1400,B,,I,1925,191190000,RSA5 ,40.05656176,-75.1772483,249900,,,,,
5798,2925 SOUTH 67 STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,90.0,4,0,19.88,,1,4.0,125500.0,1,3,2,7/25/2019,F,1789.2,1360,A,,I,1965,191422613,RM1  ,39.91666283,-75.22804164,170000,,,,,
5799,4326 HOWLAND STREET,4,R10  ,ROW B/GAR 1 STY MASONRY,Single Family,Y,67.5,4,0,20.29,,1,4.0,101100.0,1,2,0,5/30/2019,F,1369.57,720,H,,I,1925,191244320,RSA5 ,40.013327399999994,-75.10254705,120000,,,,,
5800,2437 SOUTH CHADWICK STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,52.0,4,0,14.25,,0,4.0,179000.0,1,3,2,10/4/2019,F,741.0,982,H,,I,1920,191454306,RSA5 ,39.9203529,-75.17482672,237500,,,,,
5801,1526 STEVENS STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,60.0,4,0,18.2,,1,4.0,105300.0,1,3,2,8/22/2019,F,1092.0,1126,A,,I,1950,191493309,RSA5 ,40.03472839,-75.0773756,125000,,,,,
5802,1405-21 FRANKFORD AVENUE,5,590,RES CONDO 5+ STY MASONRY,Single Family,Y,0.0,1,0,0.0,,0,1.0,342800.0,2,2,5,5/10/2019,F,0.0,852,,405,I,2018,191254409,CMX2 ,39.97278802,-75.13384989,375000,,,,,
5803,906 NORTH 65 STREET,7,R31  ,ROW B/GAR 2 STY MAS+OTHER,Single Family,,102.5,4,0,20.0,,1,4.0,144000.0,1,4,2,6/25/2019,F,2050.0,1540,,,I,1920,191513305,RM1  ,39.9766088,-75.24989086,130000,,,,,
5804,2908 BELGRADE STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,51.02,3,0,14.0,,0,3.0,118000.0,1,3,2,4/12/2019,F,714.0,958,H,,I,1920,191344815,CMX2 ,39.98260201,-75.11172189,160000,,,,,
5805,430 EAST TULPEHOCKEN STREET,8,H50  ,SEMI/DET 3 STY MASONRY,Single Family,N,100.0,4,0,22.5,,0,4.0,135100.0,2,4,3,7/25/2019,F,2250.0,2700,B,,I,1900,191441633,RSA3 ,40.0470806,-75.17410383,330000,,,,,
5806,12468 SWEET BRIAR PLACE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,100.0,4,0,20.0,,1,4.0,201800.0,1,3,2,6/14/2019,F,2000.0,1360,,,I,1973,191541335,RSA4 ,40.10349657,-74.98034277,240000,,,,,
5807,2640 SOUTH DAGGETT STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,77.5,4,0,16.0,,1,4.0,69500.0,1,3,0,7/19/2019,F,1240.0,992,,,I,1925,191422805,RM1  ,39.91971116,-75.2288185,85000,,,,,
5808,482 PAOLI AVENUE,6,H30  ,SEMI/DET 2 STY MASONRY,Single Family,Y,100.0,4,0,20.08,,0,4.0,219600.0,1,3,2,4/18/2019,F,2008.0,1632,A,,I,1950,191284328,RM1  ,40.04374639,-75.22933145,180000,,,,,
5809,1720 WATKINS STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,47.5,4,0,14.0,,0,4.0,132400.0,1,3,2,7/19/2019,F,665.0,1024,,,I,1925,191452119,RSA5 ,39.92942889,-75.17419915,311000,,,,,
5810,1115 LEMON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,Y,64.83,1,0,17.0,A,0,1.0,0.0,0,3,2,5/17/2019,F,1102.11,1258,A,,I,2018,19123,RM1  ,39.96408449,-75.15642611,229999,,,,,
5811,130-36 BREAD STREET,0,570,RES CONDO 4 STY MASONRY,Single Family,,0.0,4,0,0.0,,0,4.0,180000.0,0,0,0,6/28/2019,,0.0,539,,202,I,1900,191061919,CMX3 ,39.953170899999996,-75.14431684,185000,,,,,
5812,1414 SOUTH PENN SQUARE,0,591,RES CONDO 5+ STY MAS+OTH,Single Family,Y,0.0,1,0,0.0,A,0,1.0,1480700.0,2,2,44,5/15/2019,F,0.0,1645,A,000044F,A,2009,191024814,CMX5 ,39.95148459,-75.16493734,1500000,,,,,
5813,849 WELTON STREET,7,K31  ,S/D W/B GAR 2 STY MAS+OTH,Single Family,,96.0,4,0,23.0,,1,4.0,258100.0,1,4,2,4/29/2019,F,2208.0,1914,,,I,1964,191162524,RSA3 ,40.11784542,-75.01343731,298750,,,,,
5814,508 SOUTH 3 STREET,5,O70  ,ROW 4 STY MASONRY,Single Family,N,19.66,4,1,21.0,,0,4.0,515800.0,1,2,4,6/26/2019,F,412.86,1200,B,,I,1850,191472308,RM1  ,39.94225117,-75.14756024,425000,,,,,
5815,1135 WILDER STREET,4,O30  ,ROW 2 STY MASONRY,Single Family,N,39.41,3,0,13.0,,0,3.0,239800.0,1,2,2,5/17/2019,F,512.33,836,A,,I,1920,191475606,RSA5 ,39.93168661,-75.16393446,9971283,,,,,
5816,6022 HEGERMAN STREET,4,W30  ,APT 2-4 UNITS 2 STY MASON,Multi Family,Y,100.0,3,0,21.02,,0,3.0,152400.0,1,2,2,7/17/2019,F,2102.0,1880,A,,I,1965,191353710,RSA5 ,40.0173232,-75.05761919,166000,,,,,
5817,11 LAUGHLIN LANE,11,B31  ,DET W/GAR 2 STY MAS+OTHER,Single Family,Y,196.06,3,3,121.82,,2,3.0,999900.0,2,4,2,7/9/2019,F,23716.0,2742,A,,I,1925,191183614,RSD1 ,40.07828392,-75.21323918,1100000,,,,,
5818,11120 DORA DRIVE,0,R10  ,ROW B/GAR 1 STY MASONRY,Single Family,,100.0,4,0,19.88,,1,4.0,180600.0,0,0,1,7/15/2019,F,1988.0,920,A,,I,1964,191543623,RSA4 ,40.07878723,-74.97664743,169000,,,,,
5819,215 GREEN LANE,9,N50  ,S/D CONV APT 3 STY MASON,Multi Family,N,71.59,4,1,31.0,,0,4.0,349300.0,2,4,0,4/30/2019,F,2219.29,2822,B,,I,1930,191284721,RSA5 ,40.02942852,-75.22319633,370000,,,,,
5820,2907 ALMOND STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,57.0,4,0,15.0,,0,4.0,137900.0,1,3,2,9/26/2019,F,855.0,960,A,,I,1925,191344801,RSA5 ,39.98159152,-75.11090599,215000,,,,,
5821,3 NORTH CHRIS COLUMBUS BOULEVARD,0,570,RES CONDO 4 STY MASONRY,Single Family,,0.0,4,0,0.0,,0,4.0,210700.0,0,0,0,9/25/2019,,0.0,750,,00PL204,B,1982,191060000,CMX3 ,39.95055256,-75.13937856,215000,,,,,
5822,2104 WEST CHELTENHAM AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,102.0,3,0,16.0,,1,3.0,121500.0,1,3,2,4/29/2019,F,1632.0,1474,B,,I,1929,191382215,RSA5 ,40.06974862,-75.15116045,188000,,,,,
5823,4046 GREEN STREET,0,O50  ,ROW 3 STY MASONRY,Single Family,,85.5,4,0,16.0,,0,4.0,122800.0,0,0,3,9/30/2019,F,1368.0,1920,,,I,1915,191042223,RSA5 ,39.96197164,-75.20371832,199000,,,,,
5824,1507 NORTH 27 STREET,10,O50  ,ROW 3 STY MASONRY,Single Family,Y,87.5,1,0,18.0,,0,1.0,548000.0,3,4,0,4/29/2019,F,1575.0,2567,A,,I,2018,191213705,RSA5 ,39.97894888,-75.1791458,470000,,,,,
5825,2650 SOUTH 66 STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,99.0,4,0,16.25,,1,4.0,71000.0,1,3,0,9/12/2019,F,1608.75,1012,,,I,1920,191422702,RM1  ,39.91904724,-75.22927443,46100,,,,,
5826,329 WEST MOUNT PLEASANT AVENUE,8,R51  ,ROW B/GAR 3 STY MAS+OTHER,Single Family,Y,115.24,3,0,16.67,,1,3.0,334500.0,0,4,0,6/14/2019,F,1920.71,2153,A,000000D,I,2007,191192904,RSA5 ,40.05379058,-75.19496489,359000,,,,,
5827,1813 SOUTH 4 STREET,7,U30  ,ROW CONV/APT 2 STY MASON,Multi Family,N,89.0,4,0,17.0,,0,4.0,260900.0,2,4,2,6/13/2019,F,1513.0,1617,H,,I,1920,191481851,RSA5 ,39.92551333,-75.15250429999999,275000,,,,,
5828,160 SIGEL STREET,5,O30  ,ROW 2 STY MASONRY,Single Family,Y,45.0,2,0,15.0,,0,2.0,270900.0,1,2,0,7/22/2019,F,675.0,978,A,,I,1920,191481906,RSA5 ,39.92453704,-75.14946399,261500,,,,,
5829,5122 KEYSER STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,80.1,4,0,16.0,,0,4.0,85800.0,1,3,2,4/5/2019,F,1281.6,1372,,,I,1920,191443510,RSA5 ,40.02720268,-75.16919332,139900,,,,,
5830,4422 ERNIE DAVIS CIRCLE,7,P30  ,ROW W/GAR 2 STY MASONRY,Single Family,Y,135.0,3,0,24.0,,1,3.0,201800.0,2,3,0,8/15/2019,F,3240.0,1600,A,,I,1992,191540000,RSA4 ,40.08021124,-74.96808533,255000,,,,,
5831,10227 SELMER TERRACE,6,K30  ,S/D W/B GAR 2 STY MASONRY,Single Family,Y,97.0,4,0,24.5,,1,4.0,203800.0,3,3,2,5/20/2019,F,2376.5,1354,B,,I,1968,191163633,RSA3 ,40.10985243,-75.02767541,261000,,,,,
5832,2548 MONTROSE STREET,7,P50  ,ROW W/GAR 3 STY MASONRY,Single Family,Y,35.0,1,0,22.0,A,1,1.0,613400.0,3,3,3,5/20/2019,,770.0,1677,A,,I,2010,191462333,RM1  ,39.94190991,-75.18603165,600000,,,,,
5833,2323 SOUTH LAMBERT STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,51.5,3,0,14.16,,0,3.0,178400.0,1,3,2,5/25/2019,F,729.24,1036,G,,I,1920,191453513,RM1  ,39.92271391,-75.18083425,260000,,,,,
5834,4122 TERRACE STREET,6,W30  ,APT 2-4 UNITS 2 STY MASON,Multi Family,N,84.52,4,0,18.82,,0,4.0,236600.0,2,2,2,7/30/2019,F,1590.0,1280,B,,A,1970,191285012,RSA5 ,40.02440842,-75.21637867,263505,,,,,
5835,4636 TAMPA STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,90.0,4,0,14.91,,0,4.0,62500.0,1,3,2,10/10/2019,E,1341.9,1092,,,I,1930,191204636,RSA5 ,40.01938389,-75.113962,110000,,,,,
5836,2839 WELSH ROAD,0,K36  ,S/D W/B GAR 2 STY FRAME,Single Family,,112.0,4,0,24.0,,1,4.0,188000.0,0,0,2,6/26/2019,A,4063.0,1152,,,I,1963,191521605,RSA3 ,40.06348485,-75.02795862,240000,,,,,
5837,1515 STONEY LANE,0,531,RES CONDO 2 STY MAS+OTH,Single Family,Y,0.0,4,0,0.0,,1,4.0,146200.0,2,2,0,6/3/2019,,0.0,1107,A,000000A,I,1980,191154280,RTA1 ,40.08396279,-75.04536028,170000,,,,,
5838,123 PORTER STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,Y,59.0,4,0,14.0,,0,4.0,152900.0,1,3,2,5/14/2019,F,826.0,940,A,,I,1920,191480000,RSA5 ,39.91688848,-75.15008864,179900,,,,,
5839,403 BURGESS STREET,7,K30  ,S/D W/B GAR 2 STY MASONRY,Single Family,Y,100.0,4,0,36.5,,1,4.0,240000.0,1,4,2,6/4/2019,F,3599.0,1716,,,I,1969,191162731,RSA2 ,40.11828353,-75.02894391,285000,,,,,
5840,30 SOUTH 62 STREET,0,U50  ,ROW CONV/APT 3 STY MASON,Multi Family,,115.5,5,0,17.5,,1,5.0,62900.0,0,0,3,5/31/2019,F,2021.25,2219,,,I,1925,191392903,RM1  ,39.96163655,-75.24516989,87000,,,,,
5841,717 SOUTH CHRIS COLUMBUS BOULEVARD,0,590,RES CONDO 5+ STY MASONRY,Single Family,Y,0.0,3,0,0.0,,1,3.0,494400.0,0,2,0,8/30/2019,,0.0,1304,,807,I,1995,191479999,CMX3 ,39.93908457,-75.14101784,491500,,,,,
5842,753 SOUTH 16 STREET,6,O50  ,ROW 3 STY MASONRY,Single Family,Y,68.0,3,0,16.0,,0,3.0,572700.0,2,3,3,8/16/2019,F,1088.0,2415,A,,I,1915,191462128,RM1  ,39.94177769,-75.1690441,600000,,,,,
5843,3600 CONSHOHOCKEN AVENUE,0,590,RES CONDO 5+ STY MASONRY,Single Family,Y,0.0,4,0,0.0,,0,4.0,88800.0,0,0,0,6/7/2019,,0.0,1251,H,816,I,1970,191315360,RM4  ,40.00378421,-75.2019948,125000,,,,,
5844,853 BARLOW STREET,0,K11  ,S/D W/B GAR 1 STY MAS+OTH,Single Family,,85.0,4,0,30.5,,1,4.0,224700.0,0,0,0,7/10/2019,F,2592.5,1170,,,I,1983,191162533,RSA3 ,40.11708465,-75.01465482,250000,,,,,
5845,9726 JEANES STREET,0,D31  ,DET W/B GAR 2 STY MAS+OTH,Single Family,,192.94,4,0,64.0,,1,4.0,313300.0,0,0,2,6/28/2019,F,12348.16,1815,,,I,1962,191151902,RSD3 ,40.10256142,-75.04590788,382500,,,,,
5846,6612 ROSS STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,67.01,6,0,15.0,,0,6.0,95000.0,1,3,2,8/20/2019,F,1005.15,1080,A,,I,1925,191192230,RSA5 ,40.05180777,-75.18194287,182000,,,,,
5847,126 KENILWORTH STREET,6,O50  ,ROW 3 STY MASONRY,Single Family,N,58.4,4,0,20.0,,0,4.0,536200.0,2,3,0,6/12/2019,F,1168.0,1920,G,,I,1860,191473410,RSA5 ,39.93956398,-75.14527626,725000,,,,,
5848,3514 CHIPPENDALE AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,100.01,4,0,16.25,,1,4.0,155800.0,1,3,2,9/25/2019,F,1625.16,1237,,,I,1920,191360000,RSA5 ,40.040368799999996,-75.03567408,179900,,,,,
5849,738 EAST PRICE STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,100.04,4,0,19.0,,1,4.0,78900.0,1,3,2,9/13/2019,F,1900.76,1216,B,,I,1905,191441240,RSA5 ,40.04566939,-75.16626854,154900,,,,,
5850,1718 SOUTH DOVER STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,54.5,4,0,19.91,,0,4.0,81200.0,1,3,2,6/27/2019,F,1085.09,1120,H,,I,1920,191451620,RM1  ,39.93175888,-75.19284606,185000,,,,,
5851,214 EAST MEADE STREET,8,J48  ,S/D W/D GAR 2.5 STY STONE,Single Family,Y,104.55,3,0,31.83,,2,3.0,435200.0,2,5,0,4/16/2019,F,3327.82,2256,A,,I,1925,191182813,RSA3 ,40.07690784,-75.20395848,600000,,,,,
5852,2252 EAST CAMBRIA STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,47.53,7,0,14.0,,0,7.0,80900.0,1,3,2,5/17/2019,F,665.42,940,H,,I,1925,191343906,RSA5 ,39.98633474,-75.11494194,190000,,,,,
5853,3600 CONSHOHOCKEN AVENUE,0,590,RES CONDO 5+ STY MASONRY,Single Family,Y,0.0,4,0,0.0,,0,4.0,108800.0,0,0,0,8/9/2019,,0.0,1470,H,705,I,1970,191315360,RM4  ,40.00378421,-75.2019948,188000,,,,,
5854,3415 HAMILTON STREET,0,H50  ,SEMI/DET 3 STY MASONRY,Single Family,,87.0,6,0,34.58,,0,6.0,422600.0,0,0,0,5/8/2019,F,3008.46,3018,,,I,1920,191042418,RSA3 ,39.96226181,-75.1923483,386999,,,,,
5855,754 NORTH 22 STREET,6,O50  ,ROW 3 STY MASONRY,Single Family,N,60.0,3,0,16.12,,0,3.0,428600.0,2,3,3,6/6/2019,F,967.2,1572,H,,I,1920,191302604,RSA5 ,39.96898981,-75.17413362,580000,,,,,
5856,5442 TORRESDALE AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,75.0,4,0,16.0,,1,4.0,87600.0,1,3,2,9/16/2019,F,1200.0,1098,H,,I,1920,191241635,RSA5 ,40.01458441,-75.06571281,130000,,,,,
5857,1336 EAST OXFORD STREET,7,O50  ,ROW 3 STY MASONRY,Single Family,N,82.5,4,0,18.0,,0,4.0,268300.0,1,4,3,6/28/2019,A,1514.0,1484,H,,I,1925,191253217,RSA5 ,39.97229277,-75.13257883,365000,,,,,
5858,5624 WARRINGTON AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,78.0,4,0,15.0,,1,4.0,60000.0,1,3,0,10/23/2019,F,1170.0,1180,,,I,1925,191434723,RM1  ,39.93935322,-75.22867483,180000,,,,,
5859,2446 FEDERAL STREET,6,551,RES CONDO 3 STY MAS+OTH,Single Family,Y,73.5,1,0,17.5,A,0,1.0,373700.0,2,3,3,5/2/2019,F,1286.23,1626,A,2,I,2018,191462432,I2   ,39.9382824,-75.18487794,415000,,,,,
5860,1131 MERCY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,48.0,4,0,13.66,,0,4.0,246100.0,1,3,2,8/20/2019,F,655.68,966,A,,I,1925,191485519,RSA5 ,39.92435733,-75.16517064,275000,,,,,
5861,2106 SOUTH BEECHWOOD STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,50.0,4,0,14.25,,0,4.0,94600.0,1,3,2,9/19/2019,F,712.5,980,,,I,1925,191453408,RM1  ,39.92577717,-75.18238365,185600,,,,,
5862,2135 OAKFORD STREET,5,O30  ,ROW 2 STY MASONRY,Single Family,Y,61.0,2,0,15.0,,0,2.0,335000.0,2,2,2,6/21/2019,F,915.0,1224,A,,I,1925,191464314,RSA5 ,39.93702183,-75.17978429,350000,,,,,
5863,6577 NORTH WOODSTOCK STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,80.0,4,0,16.0,,0,4.0,106000.0,1,3,2,8/30/2019,F,1280.0,1280,H,,I,1925,191383114,RSA5 ,40.05472019,-75.15330015,187000,,,,,
5864,1526 RIDGE AVENUE,0,571,RES CONDO 4 STY MAS+OTH,Single Family,Y,0.0,1,0,0.0,C,0,1.0,319500.0,2,3,0,10/10/2019,F,0.0,1461,A,5,I,2017,191302213,CMX25,39.96861997,-75.1629874,417500,,,,,
5865,201 FLAMINGO STREET,9,D36  ,DET W/B GAR 2 STY FRAME,Single Family,Y,89.12,3,1,85.15,,1,3.0,443300.0,2,3,0,8/27/2019,F,9000.0,2442,B,,C,1925,191284115,RSA2 ,40.04644176,-75.24401423,450000,,,,,
5866,15101 KOVATS DRIVE,6,K36  ,S/D W/B GAR 2 STY FRAME,Single Family,Y,92.0,4,0,38.0,,1,4.0,243200.0,2,3,2,7/11/2019,F,3496.0,1516,A,,I,1978,191161439,RSA2 ,40.12358354,-74.99734693,291500,,,,,
5867,2514 SEYBERT STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,64.0,4,0,15.0,,0,4.0,82600.0,1,3,2,5/17/2019,F,960.0,1098,B,,I,1925,191214726,RSA5 ,39.97598728,-75.17744645,139000,,,,,
5868,3000 SOUTH SMEDLEY STREET,0,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,57.75,4,0,16.0,,1,4.0,235400.0,0,0,0,5/10/2019,F,924.0,1440,H,,I,1920,191454810,RSA5 ,39.9133706,-75.17587223,175000,,,,,
5869,12837 ELNORA ROAD,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,100.0,4,0,20.0,,1,4.0,211700.0,1,3,2,4/19/2019,F,2000.0,1360,,,I,1973,191542029,RSA4 ,40.09810191,-74.96705978,230000,,,,,
5870,2709 EAST CLEARFIELD STREET,7,O30  ,ROW 2 STY MASONRY,Single Family,N,69.0,4,0,15.0,,0,4.0,156800.0,1,4,2,8/21/2019,F,1035.0,1528,H,,I,1920,191345838,RSA5 ,39.98278881,-75.10457659,273000,,,,,
5871,1238 CALLOWHILL STREET,0,590,RES CONDO 5+ STY MASONRY,Single Family,,0.0,4,0,0.0,,0,4.0,282000.0,0,0,0,7/31/2019,,0.0,1333,,606,I,1900,191233604,RMX3 ,39.95902749,-75.15971221,317500,,,,,
5872,1702 SOUTH 16 STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,Y,62.0,2,0,16.0,,0,2.0,132700.0,1,3,2,7/30/2019,F,992.0,1418,H,,I,1925,191452245,RSA5 ,39.92958286,-75.17213858,370000,,,,,
5873,1220 NORTH ETTING STREET,5,536,RES CONDO 2 STY FRAME,Single Family,Y,55.27,2,0,30.31,A,0,2.0,,0,3,2,8/16/2019,F,1675.38,800,A,000000A,I,2019,19121,RSA5 ,39.97510146,-75.18086147,230000,,,,,
5874,2026 SOUTH CLEVELAND STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,47.0,4,0,14.0,,0,4.0,132600.0,1,3,2,8/12/2019,F,658.0,1020,G,,I,1920,191452920,RM1  ,39.9259201,-75.17665665,169900,,,,,
5875,6256 NORTH 15 STREET,7,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,100.0,4,0,16.0,,0,4.0,110000.0,1,4,2,6/17/2019,F,1600.0,1586,B,,I,1925,191412006,RSA5 ,40.04904992,-75.1439588,150000,,,,,
5876,3501 BROOKVIEW ROAD,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,91.75,4,0,32.96,,1,4.0,211300.0,1,3,2,8/24/2019,F,3024.08,1360,H,,I,1973,191544004,RSA4 ,40.08245569,-74.98736449,234000,,,,,
5877,6409 GUYER AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,,70.0,5,0,18.23,,0,5.0,67200.0,1,3,2,8/16/2019,F,1276.1,1044,,,I,1920,191423024,RM1  ,39.92019424,-75.22627551,115000,,,,,
5878,6553 ALLMAN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,66.0,4,0,14.33,,0,4.0,71300.0,1,3,2,6/24/2019,F,945.78,1303,,,I,1920,191421923,RM1  ,39.92780713,-75.23903244,60000,,,,,
5879,2301 CHERRY STREET,0,590,RES CONDO 5+ STY MASONRY,Single Family,,0.0,4,0,0.0,,1,4.0,436600.0,0,0,0,5/13/2019,,0.0,1783,,000008A,B,1980,191031028,RMX3 ,39.95743983,-75.17765759,600000,,,,,
5880,224-30 WEST RITTENHOUSE SQUARE,0,590,RES CONDO 5+ STY MASONRY,Single Family,Y,0.0,4,0,0.0,,0,4.0,413600.0,0,0,0,7/9/2019,,0.0,934,,612,C,1950,191035766,RM4  ,39.9490653,-75.17362597,385000,,,,,
5881,1500 CHESTNUT STREET,0,590,RES CONDO 5+ STY MASONRY,Single Family,Y,0.0,4,0,0.0,,0,4.0,341500.0,0,0,0,10/2/2019,,0.0,1001,,000016H,A,1900,191022701,CMX5 ,39.95083579,-75.16591279,315000,,,,,
5882,9318 LARAMIE ROAD,7,B36  ,DET W/GAR 2 STY FRAME,Single Family,Y,110.0,4,0,72.0,,1,4.0,332100.0,2,3,2,7/22/2019,F,7920.0,1978,A,,I,1970,191152720,RSD3 ,40.10558111,-75.05415191,355000,,,,,
5883,527 MARWOOD ROAD,6,O30  ,ROW 2 STY MASONRY,Single Family,,96.66,4,0,14.83,,1,4.0,94800.0,1,3,2,10/8/2019,F,1433.46,1140,,,I,1940,191202627,RSA5 ,40.03229332,-75.11468805,65000,,,,,
