,address,city,state,zipcode,bathrooms,bedrooms,interior_features,rooms,cooling,heating,AC,appliances,laundry,sqft,price,taxes,tax_year,list_type,list_id,possession,lot_sqft,list_status,year_built,county,county_school_district,half_bath,subdivision,luxury_home
12,5649 MCMAHON ST,Philadelphia,PA,19144,,,,,,,No,,,,29900.0,263.0,2019.0,Vacant Land,PAPH828550,Immediate,2614.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
13,2116 W ONTARIO ST,Philadelphia,PA,19140,,,,,,,No,,,,14900.0,112.0,2019.0,Vacant Land,PAPH828540,Immediate,2178.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
14,1244 S BROAD ST,Philadelphia,PA,19146,,,"Floor Plan - Open,  Kitchen - Eat-In,  Wood Floors",,Central A/C,Forced Air,Yes,,,4393.0,800000.0,5267.0,2019.0,Condo/Townhome,PAPH828202,Settlement,1742.0,Active,1915.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
15,2449 N 54TH ST,Philadelphia,PA,19131,,,,,"Central A/C,  Window Unit(s)",Forced Air,Yes,,,2580.0,749999.0,3719.0,2019.0,Condo/Townhome,PAPH825982,Negotiable,2178.0,Active,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
16,128 CARPENTER ST,Philadelphia,PA,19147,2.0,3.0,"Breakfast Area,  Built-Ins,  Combination Dining/Living,  Dining Area,  Floor Plan - Open,  Kitchen - Eat-In,  Kitchen - Island,  Kitchen - Table Space,  Master Bath(s),  Pantry,  Recessed Lighting,  Soaking Tub,  Stall Shower,  Walk-in Closet(s),  Wood Floors",,Central A/C,Forced Air,Yes,,Main Floor,2100.0,649900.0,8523.0,2019.0,Condo/Townhome,PAPH828208,"Negotiable,  Settlement",871.0,Active,2003.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Queen Village,No
17,2052 E SUSQUEHANNA AVE,Philadelphia,PA,19125,3.0,4.0,"Breakfast Area,  Built-Ins,  Floor Plan - Open","Basement,  Bathroom 1,  Bathroom 2,  Bathroom 3,  Bedroom 1,  Bedroom 2,  Bedroom 3",Central A/C,Forced Air,Yes,,Upper Floor,,649000.0,225.0,2019.0,Condo/Townhome,PAPH828090,Immediate,871.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fishtown,No
18,2050 E SUSQUEHANNA AVE,Philadelphia,PA,19125,3.0,4.0,"Breakfast Area,  Built-Ins,  Floor Plan - Open","Basement,  Bathroom 1,  Bathroom 2,  Bathroom 3,  Bedroom 1,  Bedroom 2,  Bedroom 3",Central A/C,Forced Air,Yes,,Upper Floor,,599999.0,225.0,2019.0,Condo/Townhome,PAPH827204,Immediate,871.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fishtown,No
19,1414 S PENN SQ #26G,Philadelphia,PA,19102,2.0,1.0,"Breakfast Area,  Built-Ins,  Carpet,  Kitchen - Island,  Master Bath(s),  Recessed Lighting,  Soaking Tub,  Sprinkler System,  Stall Shower,  Upgraded Countertops,  Wainscotting,  Walk-in Closet(s),  Window Treatments,  Wood Floors",,Central A/C,Central,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Dryer - Front Loading,  Oven - Self Cleaning,  Oven/Range - Gas,  Six Burner Stove,  Stainless Steel Appliances,  Washer - Front Loading,  Washer/Dryer Stacked","Dryer In Unit,  Washer In Unit",894.0,585000.0,8096.0,2019.0,Condo/Townhome,PAPH828184,Immediate,0.0,Active,2009.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Avenue Of The Arts,No
0,308 DELMAR ST,Philadelphia,PA,19128,5.0,4.0,,,Central A/C,Forced Air,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Range Hood,  Refrigerator,  Stainless Steel Appliances",Upper Floor,2781.0,575000.0,972.0,2019.0,Condo/Townhome,PAPH827860,0-30 Days CD,1742.0,Active,2015.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Manayunk,No
1,1519-21 N 4TH ST,Philadelphia,PA,19122,1.0,2.0,,,None,Forced Air,No,,,306.0,535000.0,1048.0,2019.0,Condo/Townhome,PAPH828288,"0-30 Days CD,  120-180 Days,  31-60 Days CD,  61-90 Days CD",871.0,Active,1900.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Kensington,No
2,2200-28 ARCH ST #515,Philadelphia,PA,19103,2.0,2.0,,"Dining Room,  Kitchen,  Living Room",Central A/C,Forced Air,Yes,Stainless Steel Appliances,,1316.0,475000.0,6852.0,2019.0,Condo/Townhome,PAPH827924,Immediate,0.0,Active,2007.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Logan Square,No
3,1112 BAINBRIDGE ST #A,Philadelphia,PA,19147,2.0,2.0,,,Central A/C,Forced Air,Yes,,Has Laundry,1590.0,459000.0,761.0,2019.0,Condo/Townhome,PAPH828058,Settlement,0.0,Active,2011.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Bella Vista,No
4,9241 GERMANIA ST,Philadelphia,PA,19114,4.0,3.0,"Breakfast Area,  Carpet,  Entry Level Bedroom","Kitchen,  Laundry",Central A/C,Central,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Refrigerator,  Stainless Steel Appliances,  Water Heater - Tankless",Upper Floor,2400.0,449900.0,330.0,2019.0,Single Family,PAPH819524,90-120 Days CD,3485.0,Active,2019.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Torresdale,No
5,9243 GERMANIA STREET,Philadelphia,PA,19114,4.0,3.0,"Breakfast Area,  Carpet,  Dining Area,  Entry Level Bedroom,  Wood Floors",Laundry,Central A/C,Central,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Oven/Range - Gas,  Range Hood,  Refrigerator,  Stainless Steel Appliances,  Water Heater - Tankless",Main Floor,2400.0,449900.0,330.0,2019.0,Single Family,PAPH822196,90-120 Days CD,3485.0,Contract Pending,2019.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Torresdale,No
6,1107 SNYDER AVE,Philadelphia,PA,19148,,,,,Central A/C,Forced Air,Yes,,,1230.0,399900.0,1898.0,2019.0,Condo/Townhome,PAPH828096,Immediate,871.0,Active,1925.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Passyunk Square,No
7,1827 GREGG ST,Philadelphia,PA,19115,3.0,3.0,"Ceiling Fan(s),  Floor Plan - Open,  Kitchen - Eat-In,  Walk-in Closet(s)","Bathroom 2,  Bathroom 3,  Bedroom 2,  Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bathroom,  Master Bedroom,  Utility Room",Central A/C,Central,Yes,"Dishwasher,  Disposal,  Dryer,  Stove,  Washer",,1912.0,379900.0,3779.0,2019.0,Single Family,PAPH827628,Immediate,4356.0,Active,1972.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Bustleton,No
8,808 GAUL ST,Philadelphia,PA,19125,3.0,4.0,,,Central A/C,Forced Air,Yes,,,1452.0,350000.0,4173.0,2019.0,Condo/Townhome,PAPH828162,Settlement,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Fishtown,No
9,1906 E HAGERT ST #A,Philadelphia,PA,19125,2.0,2.0,"Combination Dining/Living,  Floor Plan - Open,  Kitchen - Gourmet,  Master Bath(s),  Recessed Lighting,  Stall Shower",,Central A/C,Forced Air,Yes,Stainless Steel Appliances,Upper Floor,1397.0,325000.0,1000.0,2019.0,Condo/Townhome,PAPH828146,Settlement,1742.0,Active,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fishtown,No
10,1817 MIFFLIN ST,Philadelphia,PA,19145,,,,,None,Forced Air,No,"Refrigerator,  Stove",,1128.0,310000.0,1890.0,2019.0,Condo/Townhome,PAPH825754,Immediate,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,West Passyunk,No
11,927 TREE ST,Philadelphia,PA,19148,2.0,2.0,,"Basement,  Bathroom 1,  Bathroom 2,  Bedroom 1,  Bedroom 2,  Kitchen,  Living Room",Central A/C,Central,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Dryer,  Refrigerator,  Washer,  Water Heater",,975.0,299900.0,1673.0,2019.0,Condo/Townhome,PAPH827658,Immediate,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Phila (South),No
12,200 LOCUST ST #16C,Philadelphia,PA,19106,1.0,1.0,"Breakfast Area,  Built-Ins,  Combination Dining/Living","Bathroom 1,  Bedroom 1,  Kitchen,  Living Room",Central A/C,Baseboard - Electric,Yes,"Built-In Microwave,  Cooktop,  Dishwasher,  Disposal,  Refrigerator,  Surface Unit",Common,712.0,279000.0,3611.0,2019.0,Condo/Townhome,PAPH828204,31-60 Days CD,0.0,Active,1963.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Society Hill,No
13,3589 TETON RD,Philadelphia,PA,19154,2.0,3.0,"Carpet,  Ceiling Fan(s),  Combination Kitchen/Dining,  Kitchen - Gourmet,  Recessed Lighting,  Skylight(s),  Wood Floors","Dining Room,  Family Room,  Half Bath,  Kitchen,  Laundry,  Living Room",Central A/C,Forced Air,Yes,"Built-In Microwave,  Dishwasher,  Disposal,  Oven/Range - Gas,  Refrigerator,  Stainless Steel Appliances,  Water Heater",Basement,1860.0,269921.0,2772.0,2019.0,Condo/Townhome,PAPH828012,Immediate,2178.0,Contract Pending,1973.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Parkwood,No
14,869 RONNIE LN,Philadelphia,PA,19128,4.0,3.0,,,Central A/C,Forced Air,Yes,,,1880.0,259900.0,3278.0,2019.0,Single Family,PAPH828212,Negotiable,2614.0,Active,1955.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,2.0,Upper Roxborough,No
15,1950 N 31ST ST,Philadelphia,PA,19121,2.0,3.0,Kitchen - Eat-In,,Central A/C,Forced Air,Yes,,,1420.0,259000.0,437.0,2019.0,Single Family,PAPH828046,Immediate,3049.0,Active,2011.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Brewerytown,No
16,169 W HANSBERRY ST,Philadelphia,PA,19144,4.0,5.0,"Chair Railings,  Crown Moldings,  Dining Area,  Floor Plan - Open,  Kitchen - Eat-In,  Master Bath(s),  Recessed Lighting","Basement,  Dining Room,  Kitchen,  Laundry,  Living Room",Central A/C,Forced Air,Yes,"Built-In Microwave,  Dishwasher,  ENERGY STAR Clothes Washer,  ENERGY STAR Dishwasher,  Extra Refrigerator/Freezer,  Oven/Range - Gas,  Stainless Steel Appliances",Main Floor,1992.0,249900.0,1764.0,2019.0,Single Family,PAPH824176,0-30 Days CD,1742.0,For Sale Under Contract,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Germantown (Swest),No
17,2135 MANTON ST,Philadelphia,PA,19146,2.0,3.0,,,Central A/C,Forced Air,Yes,,,968.0,229900.0,1625.0,2019.0,Condo/Townhome,PAPH828056,Settlement,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Point Breeze,No
18,2157 66TH AVE,Philadelphia,PA,19138,2.0,3.0,,"Dining Room,  In-Law/auPair/Suite,  Kitchen,  Laundry,  Living Room",Central A/C,Forced Air,Yes,,"Dryer In Unit,  Has Laundry,  Lower Floor,  Washer In Unit",1224.0,189999.0,1624.0,2019.0,Condo/Townhome,PAPH828226,Immediate,1307.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,West Oak Lane,No
19,2138 S 64TH ST,Philadelphia,PA,19142,3.0,3.0,,,None,Forced Air,No,,,1728.0,175000.0,981.0,2019.0,Condo/Townhome,PAPH829180,0-30 Days CD,1742.0,Active,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Southwest Ctr City,No
0,1406 N 52ND ST,Philadelphia,PA,19131,,,,,None,Baseboard - Electric,No,,,1650.0,175000.0,1491.0,2019.0,Condo/Townhome,PAPH828176,0-30 Days CD,1307.0,Active,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,West Philadelphia,No
1,1510 E PASTORIUS ST,Philadelphia,PA,19138,1.0,3.0,,,Central A/C,Forced Air,Yes,,,1166.0,169900.0,1669.0,2019.0,Condo/Townhome,PAPH827748,Negotiable,1742.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Cedarbrook,No
2,43 BONNIE GELLMAN CT #B43,Philadelphia,PA,19114,2.0,2.0,,,Central A/C,Forced Air,Yes,,"Dryer In Unit,  Main Floor,  Washer In Unit",1159.0,164900.0,1652.0,2019.0,Condo/Townhome,PAPH826358,Settlement,0.0,Active,1999.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fountain Pointe,No
3,7923 ANITA DR,Philadelphia,PA,19111,1.0,3.0,,,Central A/C,Hot Water,Yes,,,1128.0,150000.0,2629.0,2019.0,Single Family,PAPH829224,Delay Settlement,3485.0,Contract Pending,1960.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
4,4721 UNRUH AVE,Philadelphia,PA,19135,1.0,3.0,,,,,,,,1240.0,150000.0,1607.0,2019.0,Single Family,PAPH828304,,6098.0,Contract Pending,1930.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
5,7422 N 21ST ST,Philadelphia,PA,19138,2.0,3.0,,,None,Radiator,No,,,1536.0,135000.0,2047.0,2019.0,Condo/Townhome,PAPH828298,Immediate,1742.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,West Oak Lane,No
6,706 LANDIS ST,Philadelphia,PA,19124,1.0,3.0,,,Central A/C,Hot Water,Yes,,,980.0,129900.0,1216.0,2019.0,Condo/Townhome,PAPH828018,0-30 Days CD,871.0,Active,1947.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Northeast,No
7,131 W WILT ST,Philadelphia,PA,19122,1.0,2.0,,,None,None,No,,,698.0,127500.0,1456.0,2019.0,Condo/Townhome,PAPH828242,Settlement,436.0,Contract Pending,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,South Kensington,No
8,7156 EDMUND ST,Philadelphia,PA,19135,1.0,3.0,,,Wall Unit,Hot Water,No,,,1302.0,124000.0,1349.0,2019.0,Condo/Townhome,PAPH828328,0-30 Days CD,1742.0,Active,1965.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Tacony,No
9,2823 CANTRELL ST,Philadelphia,PA,19145,1.0,3.0,,,None,None,No,,,840.0,85000.0,690.0,2019.0,Condo/Townhome,PAPH828252,0-30 Days CD,436.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,West Passyunk,No
10,1220 E PRICE ST,Philadelphia,PA,19138,1.0,3.0,,,Ceiling Fan(s),Radiant,No,"Oven/Range - Electric,  Refrigerator,  Washer/Dryer Stacked",Basement,1134.0,85000.0,1058.0,2019.0,Condo/Townhome,PAPH828742,Negotiable,871.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Germantown (East),No
11,222 N 52ND ST,Philadelphia,PA,19139,1.0,3.0,,,None,Radiant,No,,,1650.0,69000.0,787.0,2019.0,Single Family,PAPH828210,Immediate,1742.0,Contract Pending,1903.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,West Philadelphia,No
12,4740 ASHVILLE ST,Philadelphia,PA,19136,1.0,2.0,,"Basement,  Bathroom 1,  Bedroom 1,  Bedroom 2,  Dining Room,  Kitchen,  Living Room",None,Forced Air,No,,,928.0,62500.0,1179.0,2019.0,Condo/Townhome,PAPH826212,Settlement,1307.0,Contract Pending,1953.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Holmesburg,No
13,1914 W HUNTING PARK AVE,Philadelphia,PA,19140,1.0,3.0,,,None,None,No,,,1284.0,39900.0,718.0,2019.0,Condo/Townhome,PAPH827492,Immediate,1307.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Nicetown-Tioga,No
14,6657 EDMUND ST,Philadelphia,PA,19135,1.0,2.0,,,None,Forced Air,No,,,994.0,25000.0,1088.0,2019.0,Condo/Townhome,PAPH828004,"61-90 Days CD,  90-120 Days CD",1307.0,Contract Pending,1930.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Tacony,No
15,2072 BRIDGE ST,Philadelphia,PA,19124,1.0,3.0,,,None,None,No,,,1136.0,22000.0,1023.0,2019.0,Condo/Townhome,PAPH828284,Immediate,1307.0,Contract Pending,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Frankford,No
16,2031-33 S JUNIPER ST,Philadelphia,PA,19148,9.0,14.0,,,Central A/C,Forced Air,Yes,,"Dryer In Unit,  Washer In Unit",10820.0,2850000.0,2228.0,2019.0,Single Family,PAPH827538,Immediate,4356.0,Active,2018.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,E Passyunk Crossing,Yes
17,1037 CREASE ST,Philadelphia,PA,19125,,,,,Other,Other,No,,,3132.0,975000.0,10806.0,2019.0,Condo/Townhome,PAPH827930,31-60 Days CD,436.0,For Sale Under Contract,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fishtown,Yes
18,1502 N PHILIP ST,Philadelphia,PA,19122,2.0,3.0,"Ceiling Fan(s),  Combination Dining/Living,  Dining Area,  Floor Plan - Open,  Kitchen - Island,  Master Bath(s),  Pantry,  Recessed Lighting,  Soaking Tub,  Stall Shower,  Walk-in Closet(s),  Wet/Dry Bar","Bathroom 1,  Bedroom 1,  Bedroom 2,  Den,  Dining Room,  Half Bath,  Kitchen,  Living Room,  Master Bathroom,  Master Bedroom",Central A/C,Central,Yes,"Built-In Microwave,  Dishwasher,  Oven/Range - Gas,  Range Hood,  Refrigerator,  Stainless Steel Appliances",Upper Floor,3713.0,700000.0,,2019.0,Condo/Townhome,PAPH828912,Settlement,0.84 acres,Contract Pending,2018.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,South Kensington,No
19,604-36 S WASHINGTON SQ #716,Philadelphia,PA,19106,3.0,3.0,,,Central A/C,Central,Yes,,,1600.0,685000.0,6853.0,2019.0,Condo/Townhome,PAPH827690,Settlement,0.0,For Sale Under Contract,1973.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Society Hill,No
0,1502 S 10TH ST,Philadelphia,PA,19147,3.0,4.0,,"Dining Room,  Kitchen",Central A/C,Forced Air,Yes,,,1720.0,599900.0,5245.0,2019.0,Condo/Townhome,PAPH827842,90-120 Days CD,871.0,Contract Pending,1900.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Passyunk Square,No
1,800 N HANCOCK ST #3,Philadelphia,PA,19123,3.0,4.0,Kitchen - Gourmet,"Basement,  Den,  Dining Room,  Kitchen,  Laundry,  Living Room,  Master Bedroom",Central A/C,Forced Air,Yes,Stainless Steel Appliances,Upper Floor,2376.0,599000.0,2475.0,2019.0,Condo/Townhome,PAPH100411,Settlement,871.0,Active,2011.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Northern Liberties,No
2,919 N 5TH ST #2,Philadelphia,PA,19123,3.0,3.0,,,Central A/C,Heat Pump(s),Yes,,Has Laundry,2500.0,579900.0,1865.0,2019.0,Condo/Townhome,PAPH827712,Settlement,871.0,Active,2013.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Northern Liberties,No
3,1535 S 4TH ST,Philadelphia,PA,19147,4.0,3.0,,"Dining Room,  Family Room,  Kitchen,  Living Room",Central A/C,Forced Air,Yes,,,2430.0,573999.0,3284.0,2019.0,Condo/Townhome,PAPH827722,"0-30 Days CD,  Settlement",1307.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Pennsport,No
4,1932 FORRESTAL ST,Philadelphia,PA,19145,2.0,3.0,"Crown Moldings,  Floor Plan - Open,  Formal/Separate Dining Room,  Recessed Lighting,  Skylight(s),  Soaking Tub,  Stall Shower,  Upgraded Countertops,  Wainscotting,  Window Treatments,  Wood Floors","Bathroom 1,  Bathroom 2,  Bedroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Family Room,  Kitchen,  Laundry,  Living Room",Central A/C,Forced Air,Yes,"Built-In Microwave,  Dishwasher,  Disposal,  Dryer - Gas,  Energy Efficient Appliances,  Oven - Self Cleaning,  Oven/Range - Gas,  Refrigerator,  Stainless Steel Appliances,  Washer,  Water Heater - High-Efficiency",Upper Floor,1727.0,489900.0,3823.0,2019.0,Condo/Townhome,PAPH827064,Immediate,1307.0,Contract Pending,1960.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Packer Park,No
5,347 LEVERINGTON AVE,Philadelphia,PA,19128,3.0,3.0,,,Central A/C,Forced Air,Yes,,,2358.0,465000.0,795.0,2019.0,Condo/Townhome,PAPH826980,Negotiable,1307.0,Contract Pending,2014.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Manayunk,No
6,510 S 7TH ST #A,Philadelphia,PA,19147,3.0,3.0,,,Central A/C,Forced Air,Yes,,,1370.0,434000.0,826.0,2019.0,Condo/Townhome,PAPH827948,Immediate,0.0,Contract Pending,2010.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Washington Sq,No
7,1833 WEBSTER ST,Philadelphia,PA,19146,1.0,2.0,,,Central A/C,Forced Air,Yes,,,925.0,359000.0,3082.0,2019.0,Condo/Townhome,PAPH827804,Immediate,436.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Graduate Hospital,No
8,880 N TAYLOR ST,Philadelphia,PA,19130,1.0,2.0,"Floor Plan - Open,  Upgraded Countertops,  Wood Floors","Bedroom 2,  Dining Room,  Family Room,  Full Bath,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Forced Air,Yes,"Dishwasher,  Disposal,  Dryer,  Oven - Self Cleaning,  Refrigerator,  Stainless Steel Appliances,  Washer,  Water Heater",Lower Floor,840.0,350000.0,3036.0,2019.0,Condo/Townhome,PAPH824704,Negotiable,871.0,Contract Pending,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Art Museum (Fairmo,No
9,152 LEVERINGTON AVE,Philadelphia,PA,19127,2.0,3.0,,,Central A/C,Forced Air,Yes,,,1280.0,259999.0,2676.0,2019.0,Condo/Townhome,PAPH827788,0-30 Days CD,871.0,For Sale Under Contract,1930.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Manayunk,No
10,1810 E LETTERLY ST,Philadelphia,PA,19125,2.0,3.0,,,Central A/C,Forced Air,Yes,,,1060.0,254900.0,1158.0,2019.0,Condo/Townhome,PAPH827778,31-60 Days CD,871.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Fishtown,No
11,201 DUPONT ST,Philadelphia,PA,19127,2.0,5.0,,"Bedroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Kitchen,  Living Room,  Master Bedroom",None,Radiator,No,"Dishwasher,  Dryer,  Range Hood,  Refrigerator,  Washer",Basement,2112.0,250000.0,3562.0,2019.0,Single Family,PAPH827772,0-30 Days CD,2178.0,Contract Pending,1918.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Manayunk,No
12,12046 GLENFIELD ST,Philadelphia,PA,19154,2.0,3.0,,,Central A/C,Forced Air,Yes,,,1216.0,230000.0,2910.0,2019.0,Single Family,PAPH827686,"31-60 Days CD,  61-90 Days CD",3049.0,For Sale Under Contract,1973.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,None Available,No
13,1910 DURFOR ST,Philadelphia,PA,19145,1.0,3.0,,,Central A/C,Hot Water,Yes,,Basement,1050.0,215000.0,2359.0,2019.0,Condo/Townhome,PAPH827236,Negotiable,871.0,Contract Pending,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Girard Estate Area,No
14,346 E MEEHAN AVE,Philadelphia,PA,19119,2.0,3.0,"Ceiling Fan(s),  Floor Plan - Traditional,  Formal/Separate Dining Room,  Kitchen - Galley,  Tub Shower,  Walk-in Closet(s),  Window Treatments,  Wood Floors",,Window Unit(s),"Hot Water,  Radiator",No,"Built-In Range,  Dishwasher,  Dryer,  Refrigerator,  Washer,  Water Heater","Basement,  Dryer In Unit,  Lower Floor,  Washer In Unit",1480.0,210000.0,2192.0,2019.0,Condo/Townhome,PAPH826854,Negotiable,1307.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Mt Airy (East),No
15,2139 S BEECHWOOD ST,Philadelphia,PA,19145,1.0,2.0,"Combination Dining/Living,  Crown Moldings,  Dining Area,  Recessed Lighting,  Skylight(s),  Wood Floors","Basement,  Bedroom 1,  Bedroom 2,  Dining Room,  Full Bath,  Kitchen,  Laundry,  Living Room",Central A/C,Forced Air,Yes,"Built-In Microwave,  Dishwasher,  Dryer,  Oven/Range - Gas,  Refrigerator,  Stainless Steel Appliances,  Washer","Basement,  Dryer In Unit,  Washer In Unit",936.0,189900.0,1223.0,2019.0,Condo/Townhome,PAPH827728,0-30 Days CD,871.0,Active,1925.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,West Passyunk,No
16,1208 E MOUNT AIRY AVE,Philadelphia,PA,19150,3.0,3.0,,,Central A/C,Central,Yes,,,1218.0,180000.0,2069.0,2019.0,Condo/Townhome,PAPH828000,31-60 Days CD,1742.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Mt Airy (East),No
17,8625 GILLESPIE ST,Philadelphia,PA,19136,2.0,3.0,,,Central A/C,Forced Air,Yes,,Basement,1539.0,179990.0,1951.0,2019.0,Condo/Townhome,PAPH826128,"Immediate,  Negotiable,  Other",1742.0,Active,1963.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Phila Northeast,No
18,2320 N 7TH ST,Philadelphia,PA,19133,,,,,None,None,No,,,2064.0,170000.0,211.0,2019.0,Condo/Townhome,PAPH827534,Immediate,1307.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
19,1543 N 55TH ST,Philadelphia,PA,19131,2.0,4.0,"Dining Area,  Floor Plan - Open,  Kitchen - Eat-In,  Recessed Lighting,  Upgraded Countertops,  Wood Floors",,Central A/C,Forced Air,Yes,"Built-In Microwave,  Dishwasher,  Refrigerator",,1624.0,165000.0,1137.0,2019.0,Condo/Townhome,PAPH827662,Immediate,1307.0,For Sale Under Contract,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Overbrook,No
0,447 E PHIL ELLENA ST,Philadelphia,PA,19119,2.0,4.0,,,Other,Other,No,,,1694.0,164900.0,2605.0,2019.0,Condo/Townhome,PAPH827900,Settlement,4356.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
